domain;address;city;country_code;country_name;name;phone;region_code;region_name;zip_code
novacomputersolutions.com;12608 lake ridge dr., suite b, 22192, woodbridge, va, virginia|12608 lake ridge dr suite b, woodbridge, va 22192, united states;woodbridge;us;united states;nova computer solutions, llc;17034931796;va;virginia;22192
omnicomgroup.com;437 madison ave, 10022, new york, ny, new york|525 okeechobee blvd #870, west palm beach, fl 33401;new york;us;united states;omnicom;12124153700;ny;new york;10022
kenmorehomes.ca;236 glenridge avenue, l2t 3j8, saint catharines, on, canada, ontario|79 rankin st, waterloo, on n2v 1w2, canada;waterloo;ca;canada;kenmore homes;19056842317;on;ontario;n2v 1w2
opto-reseau.com;306 rue saint joseph, j0s 1v0, sainte-martine, qc, canada, quebec|rigaud, quebec, canada;rigaud;ca;canada;opto-réseau;14504514655;qc;quebec;
citigroup.com;chikwa rd, lusaka, zambia;lusaka;zm;zambia;citi;260211444400;09;lusaka province;
cortinakitchens.com;70 regina road, l4l 8l6|70 regina rd, woodbridge, on l4l 8l6, canada;woodbridge;ca;canada;cortina kitchens;19052646464;on;ontario;l4l 8l6
pettypestcontrolservices.ca;194 braithwaite ave, l9g 5a3, ancaster, on, canada, ontario;ancaster;ca;canada;petty pest control services inc;12894394343;on;ontario;5a3
silverfernfarms.com;waipatu, new zealand;;nz;;silver fern farms;6468737800;;;
arkhealth.ca;1201 britannia road west, l5v 1n2, mississauga, on, canada, ontario|1201 britannia rd w #7c, mississauga, on l5v 1n2, canada;mississauga;ca;canada;ark physiotherapy and pain relief inc;19053631031;on;ontario;l5v 1n2
torontohaircare.com;438 spadina ave, m5t 2g8, toronto, on, canada, ontario|438 spadina ave., toronto, on m5t 2g8, canada;toronto;ca;canada;toronto hair care;14165961971;on;ontario;m5t 2g8
fluffyandspikessmalldogdaycare.com;715 edmonton trail ne, t2e 3j5, calgary, ab, canada, alberta|715 edmonton trail, calgary, ab t2e 3j6, canada;calgary;ca;canada;fluffy and spike's small dog daycare;14034555534;ab;alberta;t2e 3j5
wovetex.com;1065 matheson blvd east, unit 2￼, l4w3p1, mississauga, on, canada, ontario|1065 matheson blvd e unit 2, mississauga, on l4w 3p1, canada;mississauga;ca;canada;wovetex mills ltd;16476917400;on;ontario;l4w 3p1
sandringhamsc.vic.edu.au;11 holloway rd, 3191, sandringham, vic, australia, victoria|356 bluff rd, sandringham vic 3191, australia;sandringham;au;australia;sandringham college;61385990500;vic;victoria;victoria
progressivedriving.ca;516 south high street, p7b 3m3, thunder bay, on, canada, ontario|516 high st s, thunder bay, on p7b 3m3, canada;thunder bay;ca;canada;progressive driving school;18073439291;on;ontario;p7b 3m3
studio3dance.net;35 robb blvd unit 8, l9w3l1, orangeville, on, canada, ontario|35 robb blvd, orangeville, on l9w 3l1, canada;orangeville;ca;canada;studio iii dance inc;15199403840;on;ontario;l9w3l1
ttuhsc.edu;3601 4th st, 79430, lubbock, tx, texas|5920 forest park rd, dallas, tx 75235, united states;lubbock;us;united states;texas tech university health sciences center;18067431000;tx;texas;79430
jabbtraiteur.ca;105 rue bellehumeur, j8t 6k5, gatineau, qc, canada, quebec|105 rue bellehumeur, gatineau, qc j8t 6k5, canada;gatineau;ca;canada;jäbb traiteur santé;18192083983;qc;quebec;j8t 6k5
lancastermennonite.org;2176 lincoln hwy e, 17602, lancaster, pa, pennsylvania|393 long ln, lancaster, pa 17603;lancaster;us;united states;lancaster mennonite school;17175094459;pa;pennsylvania;17603
canadawiderestoration.com;saskatchewan head office 518-10th avenue, s4n 5p2, regina, sk, canada, saskatchewan|saskatchewan corporate head office:, 518 10th ave, regina, sk s4n 5p2, canada;regina;ca;canada;canada wide restoration inc. - saskatchewan corp. office;13065465858;sk;saskatchewan;s4n 5p2
redcross.org.au;23-47 villiers st, north melbourne, 3051, melbourne, vic, australia, victoria|336 clarendon st, south melbourne vic 3205, australia;south melbourne dc;au;australia;australian red cross;61396963458;vic;victoria;3205
continentalcosmetics.com;390 millway ave, l4k 3v8, concord, on, canada, ontario|390 millway ave, concord, on l4k 3v8, canada;concord;ca;canada;continental cosmetics ltd;18002681293;on;ontario;l4k 3v8
shephardashmore.com;1508 2nd ave w # 203, v6j 1h2, vancouver, bc, canada, british columbia|203-1508 w 2nd ave, vancouver, bc v6j 1h2, canada;vancouver;ca;canada;shephard ashmore insurance brokerage;16046849349;bc;british columbia;v6j 1h2
sparkadvocacy.ca;71 bank st., suite 6, k1p 5n2, ottawa, on, canada, ontario|71 bank st 6th floor, ottawa, on k1p 5n2, canada;ottawa;ca;canada;spark advocacy;16132220234;on;ontario;k1p 5n2
crystalcatering.ca;10017 99 avenue, t8v 0r7, grande prairie, ab, canada, alberta|10017 99 ave, grande prairie, ab t8v 2p6, canada;grande prairie;ca;canada;crystal catering;17805394009;ab;alberta;t8v 0r7
wilcoxhighvelocity.com;16715 - 114 avenue, t5m 3p9, edmonton, ab, canada, alberta|16715 114 ave nw, edmonton, ab t5m 3p9, canada;edmonton;ca;canada;wilcox high velocity;17804838861;ab;alberta;t5m 3p9
macsrealty.ca;p.o. box 10965, t9v 0h9, lloydminster, sk, canada, saskatchewan|lloydminster, ab t9v 3b3, canada;lloydminster;ca;canada;mac's realty & property management ltd.;17808759449;ab;alberta;t9v 0h9
lchigh.net;340 9th st, 59917, eureka, mt, montana|340 9th st, eureka, mt 59917;eureka;us;united states;eureka public school dist#13;14062975650;mt;montana;59917
arabbank.com;head office, building # 8, shaker bin zaid st. shmeisani – amman | p.o. box 950545 | amman 11195, jordan|sana'a, yemen;amman;jo;hashemite kingdom of jordan;arab bank;9671276585;am;amman governorate;11195
landmarkcinemas.com;75 consumers drive, l1n 9s2, whitby, on, canada, ontario|983 wellington rd, london, on n6e 3a9, canada;whitby;ca;canada;landmark cinemas 24 whitby;19056658942;on;ontario;l1n 9s2
centrodental.ca;8060 granville avenue, v6y 1p4, richmond, bc, canada, british columbia|8060 granville ave, richmond, bc v6y 1p4, canada;richmond;ca;canada;centro dental group;16042701160;bc;british columbia;v6y 1p4
jimselectric.ca;143 southwest drive sw, t1a 8e8, medicine hat, ab, canada, alberta|143 southwest drive sw, medicine hat, ab t1a 8e8, canada;medicine hat;ca;canada;jim's electric - 2006 ltd.;14035292566;ab;alberta;t1a 8e8
suttonquebec.com;1280 bernard o. #100, h2v 1v9, montreal, qc, canada, quebec|793 mont-royal ave e;montreal;ca;canada;groupe sutton immobilia inc.;15142721010;qc;quebec;h2v 1v9
firecrustpizzeria.com;10661 108 st;;ca;;firecrust neapolitan pizzeria;17804023204;;;
finegemscanada.com;;;ca;;fine gems inc.;14506594367;;;
ashcourt.com;40 foster st, hull hu8 8bt, united kingdom;hull;gb;united kingdom;the ashcourt group;441482442288;eng;england;hu8 8bt
barwa.com.qa;doha, qatar;doha;qa;qatar;barwa real estate;97444088888;da;baladiyat ad dawhah;
iron-fitness.ca;9833 markham rd #4, markham, on l3p 3j3, canada;markham;ca;canada;iron fitness strength club inc.;19055547669;on;ontario;l3p 3j3
artistshannonsmith.com;36 deermont way se, calgary, ab t2j 5p3, canada;calgary;ca;canada;artist shannon smith;14038052221;ab;alberta;t2j 5p3
budget.com;7020 cedar springs road, 75235, dallas, tx, texas|14019 grand ave, burnsville, mn 55337;dallas;us;united states;budget car rental;12143534940;tx;texas;75235
becketttreeservice.ca;318754  grey road 1, n0h 2t0, owen sound, on, canada, ontario|318754, grey rd 1, owen sound, on n4k 5n4, canada;owen sound;ca;canada;beckett tree service inc.;15193756274;on;ontario;n4k 5n4
reelgirlsmedia.com;10313 villa avenue, t5n 3t8, edmonton, ab, canada, alberta|5305 allard way nw suite 204, edmonton, ab t6h 5x8, canada;edmonton;ca;canada;reel girls media inc.;17809641899;ab;alberta;t5n 3t8
thezonetraining.ca;225 hanlon creek blvd., n1c0a1, guelph, on, canada, ontario|225 hanlon creek boulevard #1, guelph, on n1c 0a1, canada;guelph;ca;canada;the zone training inc. guelph;15198291672;on;ontario;n1c 0a1
mcallisterhealth.com;17 ontario street, l1g 4y6, oshawa, on, canada, ontario|17 ontario st, oshawa, on l1g 4y6, canada;oshawa;ca;canada;mcallister chiropractic and massage;19054334131;on;ontario;l1g 4y6
leslievillecheese.com;891 queen street east, m4m 1j4, toronto, on, canada, ontario|891 queen st e, toronto, on m4m 1j4, canada;toronto;ca;canada;leslieville cheese market & fine foods;14164657143;on;ontario;m4m 1j4
brillianttutor.com;3341 markham rd, scarborough, on m1x 0a5, canada;scarborough;ca;canada;brilliant tutor at your home inc.;14166480915;on;ontario;m1x 0a5
thehairloungeairdrie.com;113 - 1st street nw, t4b 0r3, airdrie, ab, canada, alberta|113 1 st nw, airdrie, ab t4b 0r3, canada;airdrie;ca;canada;the hair lounge;14039802820;ab;alberta;t4b 0r3
cambrostone.com;521, unit 8, piercey road, l7e 5b5, bolton, on, canada, ontario|8 piercey rd #521, bolton, on l7e 5b5, canada;bolton;ca;canada;cambro kitchen countertops;16472993990;on;ontario;l7e 5b5
motosre.com;2820 rue sherbrooke, j1x 4g1, magog, qc, canada, quebec|2820 rue sherbrooke, magog, quebec j1x 4g1, canada;magog;ca;canada;motos sports re;18198476686;qc;quebec;j1x 4g1
gcu.edu.pk;katchery road lahore, 54000, lahore, punjab, pakistan, punjab|government college university, lahore, punjab 54000, pakistan;lahore;pk;pakistan;gc university lahore;9242111000010;pb;punjab;54000
awh.org.au;201 borella rd, 2640, albury, nsw, australia, new south wales|596 smollett st, albury nsw 2640, australia;albury;au;australia;albury wodonga health;61260581800;nsw;new south wales;2640
unionvilleheating.com;18 ringwood dr, whitchurch-stouffville, on l4a 0n2, canada;whitchurch-stouffville;ca;canada;unionville heating & air conditioning ltd.;19054791290;on;ontario;l4a 0n2
matc.edu;6665 s howell ave, oak creek, wi 53154;oak creek;us;united states;milwaukee area technical college;14145714500;wi;wisconsin;53154
johnstongroup.ca;1051 king edward st, r3h0r4, winnipeg, mb, canada, manitoba|1051 king edward st, winnipeg, mb r3h 0r4, canada;winnipeg;ca;canada;johnston group;12047746677;mb;manitoba;r3h0r4
friscopools.ca;365 healey rd unit 8, bolton, on l7e 5c1, canada;bolton;ca;canada;frisco pools inc;19058571188;on;ontario;l7e 5c1
mjetcie.com;1731 avenue bourgogne / 300 rue champlain saint-jean-sur-richelieu, j3l 1y8 / j3b 6w2, saint-jean-sur-richelieu, qc, canada, quebec|300 rue champlain, saint-jean-sur-richelieu, quebec j3b 6w2, canada;saint-jean-sur-richelieu;ca;canada;café mj et cie;14507417500;qc;quebec;j3b 6w2
jdtrailerrentals.com;2750 king edward ave, r2r 2y8, winnipeg, mb, canada, manitoba|2750 king edward st, winnipeg, mb r2r 2r5, canada;winnipeg;ca;canada;jd trailer rentals and compound;12046331524;mb;manitoba;r2r 2r5
qantas.com;10 bourke rd, mascot nsw 2020, australia;mascot;au;australia;qantas;61296913636;nsw;new south wales;2020
camland.com;138 fenmar drive, m9l1m6, toronto, on, canada, ontario|138 fenmar dr, north york, on m9l 1m6, canada;toronto;ca;canada;cameron landscaping;14167492371;on;ontario;m9l1m6
healthhubmedical.com;101-1020 lorimer boulevard, r3p 1c7, winnipeg, mb, canada, manitoba|1020 lorimer blvd unit 101, winnipeg, mb r3p 0z8, canada;winnipeg;ca;canada;health-hub medical centre;12042826699;mb;manitoba;r3p 0z8
hillcrestfuneralhome.ca;151 bond street, k0b 1r0, vankleek hill, on, canada, ontario|vankleek hill, on, canada;vankleek hill;ca;canada;hillcrest funeral home;16136782002;on;ontario;
chippewacreekgolf.com;9639 chippewa creek road, l0r 1w0, hamilton, on, canada, ontario|mount hope, on, canada;;ca;;chippewa creek golf at mount hope;19056794240;;;
brydenelectricalltd.co.uk;49 cheltenham rd, southend-on-sea ss1 2sa, united kingdom;southend-on-sea;gb;united kingdom;bryden electrical ltd;441245763145;eng;england;ss1 2sa
newmarkettire.com;450 mulock drive, l3y 9b8, newmarket, on, canada, ontario|450 mulock dr, newmarket, on l3y 9b8, canada;newmarket;ca;canada;newmarket tire 'n' mag;19058365726;on;ontario;l3y 9b8
blackscorners.com;7642 hwy 15, k7c 0c4, carleton place, on, canada, ontario|7642 on-15, carleton place, on k7c 0c4, canada;carleton place;ca;canada;blacks corners motorsports;16132532115;on;ontario;k7c 0c4
bonavistapools.com;105 vanderhoof ave., unit 4, m4g 2l1, toronto, on, canada, ontario|40 shields ct, markham, on l3r 0m5, canada;markham;ca;canada;bonavista pools;19054756980;on;ontario;l3r 0m5
marniecampbell.ca;6204 burbank road se, t2h2c2, calgary, ab, canada, alberta|6204 burbank rd se, calgary, ab t2h 2c2, canada;calgary;ca;canada;marnie campbell realty team;14034798619;ab;alberta;t2h 2c2
lisi-aerospace.com;2000 place transcanadienne, dorval, quebec h9p 2x5, canada;dorval;ca;canada;lisi aerospace;15144214567;qc;quebec;h9p 2x5
windsorconcrete.ca;2489 seminole st, windsor, on n8y 1x2, canada;windsor;ca;canada;windsor concrete & construction;15199734581;on;ontario;n8y 1x2
amerispec.ca;rpo, kelowna, bc, canada;kelowna;ca;canada;amerispec inspection services of greater vancouver;16044300343;bc;british columbia;
nortonaccountancy.co.uk;7 soundwell road, bs16 4qg, bristol, uk, england|39 cardiff rd, cardiff cf5 2dp, united kingdom;cardiff;gb;united kingdom;norton accountancy;441179109858;wls;wales;cf5 2dp
kirkwoodkitchens.com;46192 5th ave, v2p 1m9, chilliwack, bc, canada, british columbia|46192 fifth ave, chilliwack, bc v2p 1m9, canada;chilliwack;ca;canada;kirkwood kitchens;16047920905;bc;british columbia;v2p 1m9
airboss.com;16441 yonge st, l3x 2g8, newmarket, on, canada, ontario|16441 yonge st, newmarket, on l3x 2g8, canada;newmarket;ca;canada;airboss of america;19057511188;on;ontario;l3x 2g8
stadalbert.org;2645 e allegheny ave, 19134, philadelphia, pa, pennsylvania|2645 e allegheny ave, philadelphia, pa 19134;philadelphia;us;united states;st. adalbert church, port richmond philadelphia;12157393500;pa;pennsylvania;19134
imdlaser.com;181 eglinton ave e suite 2077, m4p1j4, toronto, on, canada, ontario|181 eglinton ave e, toronto, on m4p 1j4, canada;toronto;ca;canada;imd laser clinic med spa;14164801700;on;ontario;m4p1j4
kevinlinhomes.com;30 fulton way unit 8-100a, l4b 1j5, richmond hill, on, canada, ontario|30 fulton way #8-100a, richmond hill, on l4b 1e6, canada;richmond hill;ca;canada;kevin lin realty - 嘉林地產;19058815115;on;ontario;l4b 1j5
uniqueelevations.com;100 33 beju industrial drive, t4s 0b6, sylvan lake, ab, canada, alberta|33 beju ind. dr #100, sylvan lake, ab t4s 0b6, canada;sylvan lake;ca;canada;unique elevations;14035887776;ab;alberta;t4s 0b6
husky.co;500 queen st s, l7e 5s5, bolton, on, canada, ontario|500 queen st s, bolton, on l7e 5s5, canada;bolton;ca;canada;husky injection molding systems;19059515000;on;ontario;l7e 5s5
technosys.ca;47-490 chrysler drive, l6s0c1, brampton, on, canada, ontario|490 chrysler dr #45, brampton, on l6s 0c1, canada;brampton;ca;canada;technosys computers;16473389000;on;ontario;l6s 0c1
sellerdirect.com;102-7370 sierra morena blvd sw, t3h 4h9, calgary, ab, canada, alberta|6707 elbow dr sw, calgary, ab t2v 0e5, canada;calgary;ca;canada;seller direct real estate;14035715400;ab;alberta;t3h 4h9
warilla-h.schools.nsw.gov.au;10 keross ave, barrack heights nsw 2528, australia;barrack heights;au;australia;warilla high school - official;61242963055;nsw;new south wales;2528
leveilleecpa.com;1155 boul. rené-lévesque e, bureau 2500, h3b 2k4, montreal, qc, canada, quebec|1155 boulevard rené-lévesque o suite 2500, montréal, qc h3b 2k4, canada;montreal;ca;canada;jean léveillée cpa;15145227429;qc;quebec;h3b 2k4
lutheranhighschool.net;3864 17th st, 70002, metairie, la, louisiana|3864 17th st, metairie, la 70002;metairie;us;united states;lutheran high school nola;15044554062;la;louisiana;70002
plazagrafica.nl;noordhoven 15, 6042 nw roermond, netherlands;roermond;nl;netherlands;plaza grafica;31475318103;li;limburg;
colliers.com;suite 5701, central plaza,  18 harbour road, wan chai, hong kong, hong kong, hong kong|425 walnut st, cincinnati, oh 45202;wanchai;hk;hong kong;colliers international hong kong;15137214200;hwc;wan chai;45202
colliers.com;suite 5701, central plaza,  18 harbour road, wan chai, hong kong, hong kong, hong kong|5520 kietzke ln suite 300, reno, nv 89511;wanchai;hk;hong kong;colliers international hong kong;17758239666;hwc;wan chai;89511
waynesburg.edu;51 w college st, 15370, waynesburg, pa, pennsylvania|6000 town center blvd, canonsburg, pa 15317;waynesburg;us;united states;waynesburg university;17246278191;pa;pennsylvania;15370
malatestaepartners.it;via siro corti, 13f, 00135, rome, lazio, italy, lazio|via della pisana, 209, 00164 roma rm, italy;roma;it;italy;malatesta & partners, studio legale d'impresa;390656569515;7.0;lazio;00164
interiorsonmain.com;4965-50th st, t4v 1p9, camrose, ab, canada, alberta|4965 50 st, camrose, ab t4v 1p9, canada;camrose;ca;canada;interiors on main inc;17806723622;ab;alberta;t4v 1p9
thomasmotors.ca;2001 saskatchewan drive south, s0e 1a0, melfort, sk, canada, saskatchewan|2001 sk-6, melfort, sk s0e 1a0, canada;melfort;ca;canada;thomas motors ltd melfort;13067525663;sk;saskatchewan;s0e 1a0
emoryhealthcare.org;1364 e clifton rd ne, atlanta, ga 30322;atlanta;us;united states;emory healthcare;14047122000;ga;georgia;30322
kaseinsurance.com;145 front street e, suite 207, m5a1e3, toronto, on, canada, ontario|145 front st e suite 207, toronto, on m5a 1e3, canada;toronto;ca;canada;kase insurance inc.;14165885273;on;ontario;m5a1e3
lifechurchhome.com;life church, wapping road, bradford, west yorkshire. bd3 0eq united kingdom, bd3 0eq, bradford, uk, england|leeds ls11 5tt, united kingdom;bradford;gb;united kingdom;life church home;;eng;england;bd3 0eq
salonthairapyinc.com;6251 o'neil st, l2j1m6, niagara falls, on, canada, ontario|6251 o'neil st unit 3, niagara falls, on l2j 1m6, canada;niagara falls;ca;canada;salon thairapy inc.;12892966422;on;ontario;l2j1m6
